station,intensity,year,month,day,hour,minute,intensity_equip,acceleration_max_comb
7501630,3,2000,10,06,13,31,29,00143
7501630,4,2001,03,24,15,28,39,00721
7501630,2,2001,03,26,05,41,15,00049
7501630,2,2001,04,03,21,14,18,00109
7501630,2,2001,04,25,23,40,20,00075
7501630,2,2002,10,13,19,06,16,00062
7501630,3,2002,11,04,13,36,26,00103
7501630,3,2005,03,20,10,54,34,00366
7501630,3,2005,04,20,06,11,25,00141
7501630,2,2005,05,25,20,31,17,00094
7501630,2,2005,06,27,23,39,18,00287
7501630,2,2006,03,27,11,50,20,00056
7501630,3,2006,09,26,07,03,32,00642
7501630,2,2009,06,25,23,04,19,00098
7501630,2,2009,07,18,05,17,16,00133
7501630,1,2010,12,26,20,25,08,00102
