station,intensity,year,month,day,hour,minute,second,intensity_equip,acceleration_max_comb
7030330,1,2011,06,04,01,57,49. ,08,00023
7030330,1,2011,07,05,19,20,01. ,09,00017
7030330,1,2011,11,21,19,16,46. ,12,00044
7030330,1,2011,11,25,04,35,46. ,09,00030
7030330,1,2012,04,02,16,39,18. ,07,00052
7030330,2,2012,09,08,10,41,35. ,24,00169
7030330,1,2012,10,27,04,45,17. ,07,00024
7030330,1,2012,12,22,15,15,53. ,12,00044
7030330,1,2013,04,13,05,34,16. ,14,00028
7030330,4,2014,03,14,02,07,05. ,36,00564
7030330,1,2014,03,22,20,05,55. ,08,00054
7030330,2,2014,08,14,07,51,42. ,15,00082
7030330,1,2014,10,16,04,39,52. ,08,00040
7030330,1,2015,04,08,08,51,42. ,08,00034
7030330,1,2015,05,30,20,27,20. ,08,00013
7030330,2,2015,07,13,02,52,28. ,20,00075
7030330,1,2015,07,24,17,53,56. ,06,00024
7030330,1,2015,08,21,16,55,06. ,06,00022
7030330,1,2016,04,14,21,27,28. ,11,00025
7030330,1,2016,04,15,00,04,51. ,09,00018
7030330,3,2016,04,16,01,25,42. ,25,00102
7030330,1,2016,04,16,01,46,43. ,13,00035
7030330,1,2016,04,16,07,12,19. ,06,00011
7030330,1,2016,07,01,14,40,26. ,08,00033
7030330,2,2016,08,15,13,37,03. ,15,00058
7030330,3,2016,10,21,14,07,55. ,26,00114
7030330,1,2016,10,21,14,54,13. ,06,00013
7030330,1,2018,01,09,05,52,19. ,10,00054
7030330,1,2018,02,19,03,32,16. ,09,00021
7030330,3,2018,04,09,01,32,50. ,25,00138
7030330,1,2018,04,09,02,11,28. ,10,00039
7030330,1,2018,04,09,05,06,15. ,06,00016
7030330,1,2018,04,23,01,02,22. ,06,00027
7030330,1,2018,06,26,17,00,30. ,10,00034
7030330,1,2019,03,11,15,38,25. ,11,00029
7030330,1,2019,03,27,15,39,10. ,07,00015
7030330,1,2019,05,10,08,50,00. ,11,00018
7030330,1,2019,07,01,10,10,34. ,07,00072
7030330,1,2019,10,07,08,02,40. ,12,00069
7030330,1,2019,11,26,15,09,24. ,07,00028
7030330,2,2020,03,09,04,29,02. ,20,00087
7030330,1,2020,05,11,02,24,07. ,05,00023
